"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"1997","09011100","Coffee, not roasted or decaffeinated","Denmark","","","1152000.0","23037132.0","3432332.91"
"1997","09011100","Coffee, not roasted or decaffeinated","Canada","","","1040400.0","22299641.0","3322453.14"
"1997","07099000","Other vegetables, fresh or chilled, nes","Djibouti","","","14884101.0","21315124.51","3175768.72"
"1997","32030000","Colouring matter of vegetable or animal origin, and preparations .....","United Germany","","","82840.0","20339319.0","3030382.16"
"1997","12074000","Sesamum seeds","Saudi Arabia","","","2989843.0","19789195.0","2948418.46"
"1997","09011100","Coffee, not roasted or decaffeinated","Hungary","","","1008000.0","19235063.0","2865857.59"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Japan","","","195367.0","18501508.0","2756564.26"
"1997","02045000","Fresh, chilled or frozen goat meat","United Arab Emirates","","","1151731.0","17751846.51","2644871.2"
"1997","09011100","Coffee, not roasted or decaffeinated","Sweden","","","739500.0","17298531.0","2577331.12"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","United Germany","","","6049086.0","14882682.0","2217390.57"
"1997","41090000","Patent leather and patent laminated leather; metallized leather","Great Britain","","","200752.0","14745859.0","2197005.13"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Romania","","","122806.0","14021668.0","2089106.95"
"1997","09011100","Coffee, not roasted or decaffeinated","Finland","","","482400.0","13850849.0","2063656.4"
"1997","12074000","Sesamum seeds","Great Britain","","","2958000.0","13722422.0","2044521.89"
"1997","01041000","Live sheep","Saudi Arabia","102009.0","No.","1584033.0","13454822.0","2004651.81"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","United States","","","273140.0","13450061.0","2003942.46"
"1997","27100000","Petroleum oils, etc, (excl. Crude); preparations thereof, nes","Kenya","","","25975881.0","13415033.0","1998723.59"
"1997","81031000","Unwrought tantalum (incl. Bars and rods); waste and scrap... Of tantalum","Singapore","","","30178.0","12073669.0","1798871.99"
"1997","32030000","Colouring matter of vegetable or animal origin, and preparations .....","Spain","","","49165.0","11746796.0","1750170.74"
"1997","09011100","Coffee, not roasted or decaffeinated","Great Britain","","","564180.0","11448409.0","1705713.67"
"1997","12074000","Sesamum seeds","Yemen","","","2531679.0","11353659.0","1691596.74"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Yemen","","","5024354.0","11081657.6","1651070.89"
"1997","14049000","Vegetable products, nes","Great Britain","","","43671.0","10272641.0","1530534.43"
"1997","07102200","Shelled or unshelled beans, frozen","Netherlands","","","1019515.0","9972883.0","1485873.09"
"1997","52082900","Bleached woven cotton fabrics, nes, with >=85% cotton","Belgium","","","501869.0","9932702.0","1479886.47"
"1997","10059000","Maize (excl. Seed)","Uganda","","","5600000.0","9928763.0","1479299.59"
"1997","52082900","Bleached woven cotton fabrics, nes, with >=85% cotton","Switzerland","","","478891.0","9855079.0","1468321.31"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Netherlands","","","3558520.0","9723201.97","1448672.78"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","India","","","334742.0","9308980.0","1386957.3"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Switzerland","","","3616442.0","9082303.0","1353184.39"
"1997","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Italy","","","1061624.0","8866073.0","1320968.0"
"1997","08059000","Citrus fruit, fresh or dried, nes","Djibouti","","","5009125.0","8698139.04","1295947.29"
"1997","09011100","Coffee, not roasted or decaffeinated","Australia","","","408000.0","8671802.0","1292023.3"
"1997","27100000","Petroleum oils, etc, (excl. Crude); preparations thereof, nes","Yemen","","","14237695.0","8370833.92","1247181.67"
"1997","09011100","Coffee, not roasted or decaffeinated","Korea, Republic Of","","","363720.0","8175698.0","1218108.11"
"1997","09011100","Coffee, not roasted or decaffeinated","Israel","","","306000.0","7106354.0","1058785.12"
"1997","09011100","Coffee, not roasted or decaffeinated","Greece","","","341100.0","7034985.0","1048151.76"
"1997","09011100","Coffee, not roasted or decaffeinated","Yemen","","","288000.0","6927404.0","1032123.13"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Kenya","","","2646792.0","6900188.0","1028068.18"
"1997","09011100","Coffee, not roasted or decaffeinated","Czechoslovakia","","","342000.0","6630820.0","987934.68"
"1997","12074000","Sesamum seeds","Japan","","","1527768.0","6626406.0","987277.03"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Angola","","","2417818.0","6080139.0","905887.99"
"1997","41090000","Patent leather and patent laminated leather; metallized leather","Italy","","","54173.0","6033905.0","898999.52"
"1997","12079900","Other oil seeds and oleaginous fruits, nes","United States","","","1432760.0","5903764.0","879609.64"
"1997","07102200","Shelled or unshelled beans, frozen","United Germany","","","566571.0","5709631.0","850685.51"
"1997","09011100","Coffee, not roasted or decaffeinated","Switzerland","","","239100.0","5634408.0","839477.93"
"1997","12074000","Sesamum seeds","Israel","","","1288380.0","5482489.0","816843.32"
"1997","12074000","Sesamum seeds","Lebanon","","","1204830.0","5264474.0","784360.98"
"1997","09011100","Coffee, not roasted or decaffeinated","Norway","","","247800.0","5241272.0","780904.08"
"1997","02045000","Fresh, chilled or frozen goat meat","Saudi Arabia","","","324005.0","4818426.44","717903.76"
"1997","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","France","","","509364.0","4582633.0","682772.58"
"1997","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","China","","","705000.0","4386670.0","653575.79"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Lebanon","","","1308258.0","4206833.0","626781.64"
"1997","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","United Germany","","","332160.0","4076733.0","607397.87"
"1997","27100000","Petroleum oils, etc, (excl. Crude); preparations thereof, nes","Mauritius","","","6093306.0","3925898.0","584924.76"
"1997","52082900","Bleached woven cotton fabrics, nes, with >=85% cotton","United Germany","","","172084.0","3770716.0","561803.99"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Spain","","","36622.0","3736775.0","556747.07"
"1997","10051000","Maize seed","Kenya","","","750000.0","3654334.0","544464.08"
"1997","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. Lamb)","Saudi Arabia","","","218243.0","3433250.6","511524.57"
"1997","10089000","Other cereal, nes","Israel","","","678558.0","3282293.4","489033.25"
"1997","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Saudi Arabia","","","179000.0","3275869.0","488076.07"
"1997","41090000","Patent leather and patent laminated leather; metallized leather","Romania","","","78809.0","3196202.0","476206.38"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Indonesia","","","55498.0","2950342.0","439575.37"
"1997","09011100","Coffee, not roasted or decaffeinated","Sloviena","","","150000.0","2909766.0","433529.9"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","United Germany","","","31003.0","2862767.0","426527.46"
"1997","12074000","Sesamum seeds","Lybian Arab Jamahiriya","","","594000.0","2804340.0","417822.34"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Czechoslovakia","","","25921.0","2743631.0","408777.23"
"1997","09011100","Coffee, not roasted or decaffeinated","Romania","","","144000.0","2695470.0","401601.66"
"1997","07102200","Shelled or unshelled beans, frozen","Italy","","","1043764.0","2686393.0","400249.26"
"1997","52082900","Bleached woven cotton fabrics, nes, with >=85% cotton","Italy","","","109065.0","2605714.0","388228.79"
"1997","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Great Britain","","","52803.0","2589810.7","385859.34"
"1997","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Hong Kong","","","414911.0","2451180.0","365204.57"
"1997","09011100","Coffee, not roasted or decaffeinated","Jordan","","","126000.0","2415440.0","359879.62"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Djibouti","","","890564.0","2312159.01","344491.64"
"1997","11029000","Other cereal flour, nes","Israel","","","464414.0","2264950.0","337457.91"
"1997","15219090","--- other beeswax , insect waxes","Japan","","","73870.0","2236228.0","333178.58"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Bulgaria","","","25358.0","2220638.5","330855.88"
"1997","09011100","Coffee, not roasted or decaffeinated","South Africa","","","108000.0","2166817.0","322836.94"
"1997","41061900","Goat or kid skin leather, (excl. Further prepared)","Italy","","","19772.0","2123685.0","316410.65"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Finland","","","27972.0","1999650.0","297930.51"
"1997","15219090","--- other beeswax , insect waxes","United States","","","68000.0","1990975.0","296638.01"
"1997","14049000","Vegetable products, nes","United States","","","31444.0","1920793.29","286181.54"
"1997","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Romania","","","8550.0","1899004.0","282935.13"
"1997","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Netherlands","","","55147.0","1790037.0","266699.99"
"1997","07135000","Dried broad beans and horse beans, shelled","Yemen","","","792435.0","1735810.0","258620.64"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Thailand","","","33034.0","1570953.0","234058.37"
"1997","09011100","Coffee, not roasted or decaffeinated","Austria","","","72000.0","1500456.0","223554.93"
"1997","09011100","Coffee, not roasted or decaffeinated","Taiwan Province of China","","","80100.0","1476143.0","219932.51"
"1997","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Greece","","","104000.0","1419953.0","211560.68"
"1997","05100090","--- ambergris ,castoreum,civet and musk;cantharides ;etc","France","90.0","","444.0","1407638.0","209725.86"
"1997","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","United Arab Emirates","","","132953.0","1404853.0","209310.92"
"1997","15219090","--- other beeswax , insect waxes","United Germany","","","47978.0","1387324.0","206699.25"
"1997","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Switzerland","","","46328.0","1362341.0","202977.0"
"1997","05111000","Bovine semen","United States","","","495.0","1333573.0","198690.81"
"1997","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. Lamb)","United Arab Emirates","","","87652.0","1324048.33","197271.72"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","France","","","516496.0","1306070.0","194593.1"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","France","","","14100.0","1285758.0","191566.79"
"1997","09011100","Coffee, not roasted or decaffeinated","Egypt","","","54000.0","1257462.0","187350.93"
"1997","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Great Britain","","","107265.0","1176454.0","175281.44"
"1997","12079900","Other oil seeds and oleaginous fruits, nes","Netherlands","","","302200.0","1165044.0","173581.45"
"1997","10059000","Maize (excl. Seed)","Djibouti","","","774680.0","1163224.58","173310.38"
"1997","19059090","--- other bread ,rice paper ,cakes ,etc ,nes","Saudi Arabia","","","194410.0","1131462.5","168578.1"
"1997","09103000","Turmeric (curcuma)","Yemen","","","289345.0","1131210.0","168540.48"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Tanzania","","","451440.0","1118568.0","166656.93"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Namibia","","","15093.0","1096536.0","163374.36"
"1997","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Japan","","","9400.0","1096480.0","163366.01"
"1997","41090000","Patent leather and patent laminated leather; metallized leather","Indonesia","","","16952.0","1091721.0","162656.96"
"1997","41061900","Goat or kid skin leather, (excl. Further prepared)","Great Britain","","","13520.0","1077748.0","160575.11"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Korea, Republic Of","","","19459.0","1072620.0","159811.08"
"1997","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Philippines","","","12312.0","1067867.0","159102.92"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Belgium","","","396468.0","1035975.0","154351.29"
"1997","15219090","--- other beeswax , insect waxes","Netherlands","","","34000.0","1026194.0","152894.01"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","United Arab Emirates","","","8207.0","1017598.0","151613.28"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Netherlands","","","8923.0","916776.0","136591.67"
"1997","41090000","Patent leather and patent laminated leather; metallized leather","Japan","","","9210.0","915500.0","136401.56"
"1997","41090000","Patent leather and patent laminated leather; metallized leather","United Germany","","","2947.0","908010.0","135285.62"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Greece","","","14618.0","891540.0","132831.73"
"1997","09092000","Seeds of coriander","Netherlands","","","199528.0","883907.8","131694.6"
"1997","06031000","Fresh cut flowers and buds","Netherlands","","","33197.0","877908.0","130800.68"
"1997","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Malaysia","","","11739.0","841490.0","125374.71"
"1997","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","France","","","19113.0","821074.0","122332.91"
"1997","07102200","Shelled or unshelled beans, frozen","France","","","228130.0","785818.0","117080.07"
"1997","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Netherlands","","","61094.0","762961.5","113674.65"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Zambia","","","320112.0","750260.0","111782.23"
"1997","10089000","Other cereal, nes","United States","","","153455.0","727384.0","108373.91"
"1997","01042000","Live goats","Saudi Arabia","2355.0","No.","86709.0","722802.0","107691.23"
"1997","07102200","Shelled or unshelled beans, frozen","Belgium","","","207170.0","700674.0","104394.35"
"1997","01060000","Other live animals, nes","Saudi Arabia","960.0","No.","208000.0","693631.0","103345.0"
"1997","62046200","Women's or girls' trousers, breeches, etc, of cotton","Italy","25536.0","No.","19861.0","663088.0","98794.36"
"1997","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Yemen","","","69075.0","654660.0","97538.66"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Somalia","","","240000.0","653664.0","97390.27"
"1997","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","France","","","8867.0","645642.0","96195.06"
"1997","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","India","","","17804.0","630588.0","93952.14"
"1997","09011100","Coffee, not roasted or decaffeinated","New Zealand","","","22200.0","625315.0","93166.51"
"1997","01029000","Live bovine animals, other than pure-bred breeding","Djibouti","353.0","No.","117508.0","601845.0","89669.69"
"1997","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Spain","","","11435.0","599108.0","89261.9"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","South Africa","","","237600.0","595819.0","88771.86"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Italy","","","239472.0","594976.0","88646.26"
"1997","41090000","Patent leather and patent laminated leather; metallized leather","Czechoslovakia","","","1335.0","579960.0","86409.01"
"1997","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","British Virgin Islands","","","9778.0","578883.0","86248.55"
"1997","09101000","Ginger","Sudan","","","138660.0","564992.0","84178.91"
"1997","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","India","","","44390.0","552304.0","82288.51"
"1997","15219090","--- other beeswax , insect waxes","France","","","16814.0","531618.0","79206.47"
"1997","11029000","Other cereal flour, nes","United States","","","105155.0","528634.0","78761.88"
"1997","12130000","Cereal straw and husks","Netherlands","","","500000.0","517158.0","77052.06"
"1997","12079900","Other oil seeds and oleaginous fruits, nes","Yemen","","","88257.0","513410.0","76493.64"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Grenada","","","177480.0","491173.0","73180.52"
"1997","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Canada","","","40030.0","491134.0","73174.71"
"1997","41061900","Goat or kid skin leather, (excl. Further prepared)","Indonesia","","","12769.0","484643.0","72207.6"
"1997","07020000","Tomatoes fresh or chilled","Netherlands","","","36490.0","477340.0","71119.52"
"1997","30022000","Vaccines for human medicine","United Arab Emirates","","","3903.0","469463.0","69945.92"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","China","","","906.0","463252.0","69020.53"
"1997","12022000","Shelled ground-nuts, not roasted or otherwise cooked","Yemen","","","79450.0","457363.0","68143.12"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Australia","","","2220.0","440032.0","65560.95"
"1997","09041100","Dried pepper (excl. Crushed or ground)","Yemen","","","21350.0","436373.0","65015.79"
"1997","74040000","Copper waste and scrap","United Arab Emirates","","","43000.0","420964.0","62719.99"
"1997","09083000","Cardamoms","Saudi Arabia","","","21340.0","406876.0","60621.0"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Morocco","","","159024.0","402678.0","59995.53"
"1997","78020000","Lead waste and scrap","Saudi Arabia","","","130000.0","396085.0","59013.23"
"1997","23099000","Other preparations of a kind used in animal feeding, nes","Djibouti","","","648005.0","387468.96","57729.52"
"1997","05111000","Bovine semen","Hong Kong","","","7.2","377175.0","56195.8"
"1997","41090000","Patent leather and patent laminated leather; metallized leather","Sweden","","","981.0","376011.0","56022.38"
"1997","01042000","Live goats","United Arab Emirates","700.0","No.","38400.0","365330.0","54431.0"
"1997","09011100","Coffee, not roasted or decaffeinated","Lebanon","","","18000.0","364770.0","54347.57"
"1997","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Pakistan","","","40150.0","364704.0","54337.73"
"1997","09101000","Ginger","Djibouti","","","87466.0","363789.0","54201.41"
"1997","09011100","Coffee, not roasted or decaffeinated","Morocco","","","18000.0","362919.0","54071.78"
"1997","12074000","Sesamum seeds","France","","","67000.0","359187.0","53515.75"
"1997","09011100","Coffee, not roasted or decaffeinated","Singapore","","","16800.0","315238.0","46967.73"
"1997","01021000","Live pure-bred breeding bovine animals","Djibouti","153.0","No.","57555.0","309200.0","46068.12"
"1997","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","United States","","","22038.0","300934.0","44836.56"
"1997","30022000","Vaccines for human medicine","Uganda","","","2598.0","293642.0","43750.11"
"1997","12074000","Sesamum seeds","Netherlands","","","50000.0","292121.0","43523.5"
"1997","12074000","Sesamum seeds","Italy","","","68000.0","286730.0","42720.28"
"1997","30022000","Vaccines for human medicine","Rwanda","","","704.0","286527.0","42690.04"
"1997","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Yemen","","","20000.0","281562.0","41950.3"
"1997","12079900","Other oil seeds and oleaginous fruits, nes","Italy","","","66640.0","271821.0","40498.97"
"1997","07134000","Dried lentils, shelled","Djibouti","","","18120.0","257979.0","38436.63"
"1997","09011100","Coffee, not roasted or decaffeinated","Ireland","","","18000.0","257874.0","38420.99"
"1997","10070000","Grain sorghum","Djibouti","","","179695.0","255961.0","38135.97"
"1997","64061000","Uppers and parts thereof (excl. Stiffeners)","Italy","","","10000.0","254067.0","37853.78"
"1997","09101000","Ginger","Yemen","","","88450.0","253935.0","37834.11"
"1997","41061900","Goat or kid skin leather, (excl. Further prepared)","United States","","","6764.0","245200.0","36532.67"
"1997","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Hong Kong","","","2369.0","243856.0","36332.43"
"1997","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Greece","","","9160.0","243616.0","36296.67"
"1997","12074000","Sesamum seeds","Djibouti","","","59220.0","243535.0","36284.6"
"1997","61091000","T-shirts, singlets and other vests, of cotton, knitted or crocheted","Italy","15000.0","No.","4000.0","237937.0","35450.55"
"1997","09011100","Coffee, not roasted or decaffeinated","United Arab Emirates","","","18000.0","235061.0","35022.05"
"1997","09092000","Seeds of coriander","Djibouti","","","52930.0","234065.0","34873.66"
"1997","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Djibouti","","","22349.0","231359.53","34470.56"
"1997","07135000","Dried broad beans and horse beans, shelled","Djibouti","","","90020.0","225064.0","33532.58"
"1997","10059000","Maize (excl. Seed)","Saudi Arabia","","","150000.0","210466.0","31357.61"
"1997","52082900","Bleached woven cotton fabrics, nes, with >=85% cotton","Great Britain","","","10000.0","206400.0","30751.81"
"1997","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","India","","","30000.0","204060.0","30403.17"
"1997","12149000","Other forage products, nes","Djibouti","","","380000.0","203980.0","30391.25"
"1997","41061900","Goat or kid skin leather, (excl. Further prepared)","Austria","","","676.0","201958.0","30089.99"
"1997","74040000","Copper waste and scrap","Great Britain","","","44840.0","197628.0","29444.86"
"1997","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Great Britain","","","2193.0","194358.0","28957.66"
"1997","13012000","Natural gum arabic","Greece","","","15000.0","191272.0","28497.87"
"1997","13012000","Natural gum arabic","Saudi Arabia","","","15000.0","186868.0","27841.71"
"1997","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Austria","","","1067.0","185072.0","27574.12"
"1997","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Egypt","","","15000.0","183627.0","27358.83"
"1997","12102000","Hop cones, ground, powdered or in pellets; lupulin","Israel","","","12205.0","172224.0","25659.88"
"1997","97050000","Collections and collector's pieces of zoological... Interest","United States","","","6595.0","168965.0","25174.32"
"1997","07135000","Dried broad beans and horse beans, shelled","Saudi Arabia","","","59720.0","164976.0","24579.99"
"1997","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","United Arab Emirates","","","1699.0","163000.0","24285.59"
"1997","07102200","Shelled or unshelled beans, frozen","Great Britain","","","19564.0","158467.0","23610.21"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Greece","","","59420.0","155080.0","23105.58"
"1997","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Israel","","","10200.0","150607.0","22439.14"
"1997","64051000","Footwear, nes, with leather or composition leather uppers","Great Britain","4992.0","Pair","888.0","149766.0","22313.84"
"1997","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Switzerland","","","4500.0","148050.0","22058.17"
"1997","07131000","Dried peas, shelled","Yemen","","","39800.0","146412.0","21814.12"
"1997","06031000","Fresh cut flowers and buds","United Germany","","","6576.0","146109.0","21768.97"
"1997","41090000","Patent leather and patent laminated leather; metallized leather","Austria","","","711.0","135138.0","20134.39"
"1997","09083000","Cardamoms","Israel","","","5928.0","134288.0","20007.75"
"1997","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Netherlands","","","15000.0","133778.0","19931.76"
"1997","42031000","Articles of apparel of leather","Denmark","","","338.0","132696.0","19770.55"
"1997","08071000","Melons(including watermelons)","Netherlands","","","7313.0","128541.0","19151.49"
"1997","09023000","Black tea fermented/partly fermented,flavoured or not,in packings of <=3","Djibouti","","","41518.0","126067.0","18782.89"
"1997","07133300","Dried kidney beans, incl. White pea beans, shelled","Congo","","","39440.0","122834.4","18301.26"
"1997","23061000","Oil-cake and other solid residues of cotton seeds","Saudi Arabia","","","150000.0","122477.0","18248.01"
"1997","62063000","Women's or girls' blouses, shirts, etc, of cotton","United States","21200.0","No.","10388.0","120837.0","18003.67"
"1997","09109900","Other spices, nes","Saudi Arabia","","","10000.0","119821.0","17852.29"
"1997","09013000","Coffee husks and skins","Yemen","","","43680.0","119369.0","17784.95"
"1997","03042000","Frozen fish fillets","Saudi Arabia","","","7000.0","117144.0","17453.44"
"1997","01060000","Other live animals, nes","Yugoslavia","100.0","No.","350.0","114478.0","17056.23"
"1997","14049000","Vegetable products, nes","Australia","","","482.0","112305.93","16732.61"
"1997","05100090","--- ambergris ,castoreum,civet and musk;cantharides ;etc","Japan","","","30.0","111315.0","16584.97"
"1997","04090000","Natural honey","Saudi Arabia","","","3405.0","107811.0","16062.9"
"1997","07132000","Dried chickpeas, shelled","Israel","","","31550.0","107037.96","15947.73"
"1997","02012000","Fresh or chilled unboned bovine meat (excl. Carcasses)","United Arab Emirates","","","9858.0","106805.0","15913.02"
"1997","02045000","Fresh, chilled or frozen goat meat","Yemen","","","6592.0","91746.0","13669.36"
"1997","10070000","Grain sorghum","Saudi Arabia","","","50000.0","90784.0","13526.03"
"1997","22021000","Waters (incl. Mineral and aerated), with added sugar, sweetener, etc","Kenya","21600.0","Lit.","39600.0","86367.0","12867.93"
"1997","08045000","Guavas, mangoes and mangosteens, fresh or dried","Saudi Arabia","","","21045.0","86126.0","12832.03"
"1997","30022000","Vaccines for human medicine","Yemen","","","256.0","84358.0","12568.61"
"1997","05111000","Bovine semen","Great Britain","","","21.0","82595.0","12305.94"
"1997","42031000","Articles of apparel of leather","Italy","","","165.0","77750.0","11584.08"
"1997","51011100","Greasy shorn wool, not carded or combed","United Germany","","","10000.0","76182.0","11350.46"
"1997","12040000","Linseed","Yemen","","","20000.0","76082.0","11335.56"
"1997","07096000","Fruits of genus capiscum or pimenta, fresh or chilled","Netherlands","","","5567.0","75991.0","11322.0"
"1997","10051000","Maize seed","Djibouti","","","60000.0","75593.0","11262.7"
"1997","01029000","Live bovine animals, other than pure-bred breeding","Yemen","50.0","No.","15000.0","75398.0","11233.65"
"1997","30022000","Vaccines for human medicine","Zambia","","","638.0","73380.0","10932.98"
"1997","68022100","Marble, travertine, alabaster, cut/sawn, with flat/even surface","Sweden","","","15000.0","72895.0","10860.72"
"1997","32030000","Colouring matter of vegetable or animal origin, and preparations .....","Japan","","","200.0","72658.0","10825.41"
