"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2003","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Indonesia","","","110360.0","7418004.0","862568.63"
"2003","02041000","Fresh or chilled lamb carcasses and half carcasses","United Arab Emirates","","","486961.0","7350186.39","854682.77"
"2003","09011100","Coffee, not roasted or decaffeinated","Israel","","","794400.0","6961194.9","809450.68"
"2003","07133300","Dried kidney beans, incl. White pea beans, shelled","Morocco","","","2719214.0","6830017.9","794197.36"
"2003","41062100","Tanned/crust skins of goats/kids ..in the wet state...(wet-blue)","Italy","","","65823.0","6786744.27","789165.49"
"2003","41052000","Sheep or lamb skin leather, prepared after tanning","India","","","53468.0","6771815.0","787429.5"
"2003","07133300","Dried kidney beans, incl. White pea beans, shelled","Netherlands","","","2603664.0","6736927.28","783372.75"
"2003","09101000","Ginger","Sudan","","","2038877.0","6699882.08","779065.11"
"2003","52030000","Cotton, carded or combed","Great Britain","","","702338.0","6477275.76","753180.36"
"2003","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Kenya","","","996795.0","6469201.99","752241.54"
"2003","26159000","Niobium, tantalum and vanadium ores and concentrates","Hong Kong","","","20767.0","6457266.67","750853.69"
"2003","07133300","Dried kidney beans, incl. White pea beans, shelled","Belgium","","","2409675.0","6292745.75","731723.13"
"2003","08051000","Oranges, fresh or dried","Djibouti","","","2042213.0","6140690.83","714042.12"
"2003","07133300","Dried kidney beans, incl. White pea beans, shelled","United Germany","","","2242338.0","6096578.13","708912.68"
"2003","09041100","Dried pepper (excl. Crushed or ground)","Djibouti","","","206793.0","6079594.73","706937.84"
"2003","07102200","Shelled or unshelled beans, frozen","Netherlands","","","800000.0","5969345.09","694117.97"
"2003","07133300","Dried kidney beans, incl. White pea beans, shelled","Pakistan","","","2287850.0","5939057.14","690596.07"
"2003","52030000","Cotton, carded or combed","South Africa","","","604418.0","5583915.62","649300.06"
"2003","12074000","Sesamum seeds","Peru","","","1006063.0","5278769.83","613817.58"
"2003","52030000","Cotton, carded or combed","India","","","613830.0","5150938.12","598953.26"
"2003","12074000","Sesamum seeds","Swaziland","","","918000.0","5072965.85","589886.61"
"2003","52030000","Cotton, carded or combed","Singapore","","","360172.0","5025311.4","584345.33"
"2003","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","Italy","","","573338.0","5016015.3","583264.38"
"2003","12079900","Other oil seeds and oleaginous fruits, nes","Turkey","","","918000.0","4914969.17","571514.69"
"2003","09011100","Coffee, not roasted or decaffeinated","Spain","","","481200.0","4835599.85","562285.59"
"2003","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Thailand","","","45910.0","4829140.35","561534.48"
"2003","09109900","Other spices, nes","United Germany","","","24470.0","4712074.96","547922.06"
"2003","14049000","Vegetable products, nes","United States","","","15362.0","4697403.1","546216.01"
"2003","09011100","Coffee, not roasted or decaffeinated","Korea, Republic Of","","","459950.0","4651149.73","540837.65"
"2003","52030000","Cotton, carded or combed","Swaziland","","","438056.0","4643668.04","539967.68"
"2003","12074000","Sesamum seeds","China","","","738000.0","4478815.51","520798.56"
"2003","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Tunisia","","","236842.0","4277148.22","497348.6"
"2003","41061900","Goat or kid skin leather, (excl. Further prepared)","China","","","96462.0","4186126.67","486764.58"
"2003","41052000","Sheep or lamb skin leather, prepared after tanning","China","","","6102.0","4171993.88","485121.21"
"2003","10089000","Other cereal, nes","United States","","","431409.0","4148227.8","482357.68"
"2003","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Great Britain","","","438100.0","4032663.69","468919.84"
"2003","41051100","Sheep, lamb skin leather, vegetable pre-tanned (excl. Further prepared)","China","","","33304.0","4024948.54","468022.71"
"2003","09019000","Coffee husks and skins,coffee substitutes containing coffee","Saudi Arabia","","","369000.0","3989243.34","463870.9"
"2003","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","China","","","632025.0","3925555.48","456465.25"
"2003","11042900","Other worked grains of other cereals, nes","Djibouti","","","513000.0","3903387.48","453887.54"
"2003","02045000","Fresh, chilled or frozen goat meat","Saudi Arabia","","","287085.0","3750369.54","436094.55"
"2003","09011100","Coffee, not roasted or decaffeinated","Denmark","","","396000.0","3660406.77","425633.64"
"2003","09011100","Coffee, not roasted or decaffeinated","Greece","","","370800.0","3658249.64","425382.81"
"2003","07133200","Dried adzuki beans, shelled","Djibouti","","","1497250.0","3640278.83","423293.16"
"2003","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Romania","","","20830.0","3539160.83","411535.11"
"2003","09101000","Ginger","Yemen","","","1116271.0","3416819.68","397309.23"
"2003","10089000","Other cereal, nes","Turkey","","","429000.0","3358757.7","390557.76"
"2003","07102200","Shelled or unshelled beans, frozen","Italy","","","474227.0","3300906.94","383830.85"
"2003","09011100","Coffee, not roasted or decaffeinated","Finland","","","234000.0","3177968.2","369535.48"
"2003","09019000","Coffee husks and skins,coffee substitutes containing coffee","Belgium","","","306000.0","3098632.23","360310.26"
"2003","41061900","Goat or kid skin leather, (excl. Further prepared)","Malaysia","","","34379.0","3082575.0","358443.12"
"2003","12079900","Other oil seeds and oleaginous fruits, nes","Netherlands","","","670436.0","3041241.77","353636.88"
"2003","60019100","Pile fabrics of cotton, nes, knitted or crocheted","China","","","304024.0","3022421.97","351448.5"
"2003","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","United Germany","","","260170.0","2977228.75","346193.42"
"2003","12074000","Sesamum seeds","Turks And Caicos Islands","","","478521.0","2966873.5","344989.3"
"2003","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","China","","","25006.0","2950771.36","343116.94"
"2003","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Italy","","","70730.0","2928377.23","340512.94"
"2003","12079900","Other oil seeds and oleaginous fruits, nes","Singapore","","","839124.0","2867931.54","333484.29"
"2003","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Pakistan","","","306835.0","2847530.02","331111.99"
"2003","08030000","Bananas, including plantains, fresh or dried","Djibouti","","","1264908.0","2825728.46","328576.9"
"2003","07133300","Dried kidney beans, incl. White pea beans, shelled","South Africa","","","1128370.0","2824039.98","328380.56"
"2003","07132000","Dried chickpeas, shelled","Yemen","","","1065682.0","2802466.69","325872.01"
"2003","41052000","Sheep or lamb skin leather, prepared after tanning","Italy","","","25743.0","2795511.64","325063.27"
"2003","64039100","Footwear with rubber... Soles and leather uppers, covering the ankle","Egypt","26000.0","Pair","35995.0","2789627.64","324379.08"
"2003","09011100","Coffee, not roasted or decaffeinated","Djibouti","","","283948.0","2781688.09","323455.86"
"2003","09011100","Coffee, not roasted or decaffeinated","Morocco","","","54000.0","2775857.21","322777.85"
"2003","09041100","Dried pepper (excl. Crushed or ground)","Yemen","","","87533.0","2732182.03","317699.28"
"2003","09011100","Coffee, not roasted or decaffeinated","Taiwan Province of China","","","276900.0","2708729.59","314972.22"
"2003","09011100","Coffee, not roasted or decaffeinated","Union Of Soviet Socialist Rep.","","","288000.0","2693812.0","313237.6"
"2003","41051100","Sheep, lamb skin leather, vegetable pre-tanned (excl. Further prepared)","Spain","","","34840.0","2668657.18","310312.58"
"2003","09093000","Seeds of cumin","Algeria","","","508100.0","2614024.05","303959.82"
"2003","06031000","Fresh cut flowers and buds","Great Britain","","","1000.0","2595212.55","301772.41"
"2003","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Japan","","","12602.0","2586544.49","300764.48"
"2003","64035100","Footwear with leather soles and uppers, covering the ankle","Congo","24000.0","Pair","34706.0","2575040.9","299426.84"
"2003","41051000","Tanned/crust skins of sheep/lamps ...in the wet state...(wet-blue)","United Germany","","","3687.0","2573991.28","299304.79"
"2003","01041000","Live sheep","Jordan","6506.0","No.","394218.0","2532231.87","294448.99"
"2003","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Greece","","","180000.0","2451909.64","285109.09"
"2003","41061200","Goat or kid skin leather, pre-tanned, (excl. Further prepared)","Great Britain","","","26023.0","2449663.7","284847.93"
"2003","41061900","Goat or kid skin leather, (excl. Further prepared)","India","","","21459.0","2431739.66","282763.71"
"2003","06041000","Mosses and lichens for ornamental purposes, fresh, dried...etc","United Germany","","","130003.0","2422810.8","281725.46"
"2003","41051100","Sheep, lamb skin leather, vegetable pre-tanned (excl. Further prepared)","United States","","","20706.0","2369585.4","275536.39"
"2003","07133300","Dried kidney beans, incl. White pea beans, shelled","United States","","","880656.0","2320759.28","269858.87"
"2003","14049000","Vegetable products, nes","Saudi Arabia","","","108335.0","2246375.51","261209.49"
"2003","12074000","Sesamum seeds","Italy","","","448560.0","2208295.52","256781.53"
"2003","15219090","--- other beeswax , insect waxes","Japan","","","103051.0","2172953.41","252671.94"
"2003","41044100","Tanned/crust hides&skins of bovine..dry state..(full grains,unsplit..","Italy","","","148129.0","2117927.7","246273.53"
"2003","63039900","Curtains and interior blinds; curtain/bed valances of other textiles","United Germany","","","61869.0","2117097.95","246177.04"
"2003","52030000","Cotton, carded or combed","Bangladesh","","","343586.0","2111377.5","245511.87"
"2003","52081200","Unbleached plain cotton weave, with >=85% cotton, >100g/m2 but < 200g/m2","Spain","","","114244.0","2075218.64","241307.3"
"2003","12079900","Other oil seeds and oleaginous fruits, nes","Great Britain","","","429948.0","2065229.77","240145.79"
"2003","07133900","Dried beans, shelled, nes","Yemen","","","501356.0","2029332.59","235971.65"
"2003","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Romania","","","7603.0","2003210.54","232934.17"
"2003","07082000","Beans, fresh or chilled","Djibouti","","","454307.0","1992542.92","231693.73"
"2003","63031100","Curtains and interior blinds; valances of cotton, knitted or crocheted","United Germany","","","97740.0","1977837.32","229983.76"
"2003","09011100","Coffee, not roasted or decaffeinated","Hungary","","","234000.0","1961946.9","228136.01"
"2003","41053000","Tanned/crust skins of sheep/lamps..in the dry state(crust)","United Germany","","","2351.0","1958016.48","227678.98"
"2003","41051000","Tanned/crust skins of sheep/lamps ...in the wet state...(wet-blue)","Italy","","","11014.0","1943504.83","225991.56"
"2003","07051100","Cabbage lettuce, fresh or chilled","Djibouti","","","1220984.0","1942247.29","225845.33"
"2003","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","South Africa","","","181070.0","1940286.59","225617.34"
"2003","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Guatemala","","","128000.0","1920684.0","223337.95"
"2003","09011100","Coffee, not roasted or decaffeinated","Romania","","","234000.0","1916727.87","222877.93"
"2003","10070000","Grain sorghum","Djibouti","","","1297794.0","1887880.84","219523.58"
"2003","07082000","Beans, fresh or chilled","Yemen","","","709000.0","1859612.37","216236.51"
"2003","08045000","Guavas, mangoes and mangosteens, fresh or dried","Djibouti","","","899525.0","1837629.84","213680.37"
"2003","15219090","--- other beeswax , insect waxes","United States","","","86183.0","1828894.6","212664.64"
"2003","60019100","Pile fabrics of cotton, nes, knitted or crocheted","Belgium","","","95247.0","1827300.65","212479.29"
"2003","64029100","Footwear, nes, covering the ankle of rubber or plastics","Congo","1.0","Pair","24021.0","1795083.5","208733.07"
"2003","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Japan","","","204990.0","1779538.69","206925.51"
"2003","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Italy","","","5914.0","1765565.09","205300.65"
"2003","12079900","Other oil seeds and oleaginous fruits, nes","Yemen","","","275141.0","1751929.12","203715.06"
"2003","14049000","Vegetable products, nes","Australia","","","5747.0","1749442.62","203425.93"
"2003","07089000","Leguminous vegetables, fresh or chilled, nes","Yemen","","","538381.0","1711314.32","198992.35"
"2003","05100090","--- ambergris ,castoreum,civet and musk;cantharides ;etc","France","","","450.0","1701403.62","197839.93"
"2003","07134000","Dried lentils, shelled","Djibouti","","","503353.0","1693561.75","196928.07"
"2003","07039000","Leeks and other alliaceous vegetables, nes","Djibouti","","","1216073.0","1693166.33","196882.1"
"2003","12089000","Other flours and meal of oil seeds or oleaginous fruit, nes","United States","","","449000.0","1682347.71","195624.1"
"2003","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","France","","","10718.0","1673691.16","194617.51"
"2003","09041200","Pepper, crushed or ground","Djibouti","","","57307.0","1668275.22","193987.75"
"2003","07133100","Dried beans, shelled","India","","","581000.0","1665136.51","193622.78"
"2003","01029000","Live bovine animals, other than pure-bred breeding","Djibouti","1156.0","No.","313600.0","1647892.2","191617.6"
"2003","10070000","Grain sorghum","United States","","","110000.0","1632930.4","189877.84"
"2003","12079900","Other oil seeds and oleaginous fruits, nes","Panama","","","416828.0","1630921.05","189644.19"
"2003","41061900","Goat or kid skin leather, (excl. Further prepared)","Romania","","","6107.0","1610534.95","187273.68"
"2003","12079900","Other oil seeds and oleaginous fruits, nes","Italy","","","311138.0","1585040.94","184309.23"
"2003","41051100","Sheep, lamb skin leather, vegetable pre-tanned (excl. Further prepared)","Thailand","","","17913.0","1555573.82","180882.78"
"2003","12149000","Other forage products, nes","Djibouti","","","2027799.0","1548929.61","180110.19"
"2003","52121400","Coloured woven fabrics of cotton, =<200g/m2, nes","Spain","","","67042.0","1544224.32","179563.06"
"2003","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","United Germany","","","16787.0","1543834.04","179517.67"
"2003","52030000","Cotton, carded or combed","Djibouti","","","162081.0","1530853.41","178008.28"
"2003","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","Greece","","","169757.0","1523349.75","177135.75"
"2003","07133300","Dried kidney beans, incl. White pea beans, shelled","Italy","","","580836.0","1512900.36","175920.69"
"2003","52030000","Cotton, carded or combed","Puerto Rico","","","140500.0","1488327.54","173063.35"
"2003","09103000","Turmeric (curcuma)","Yemen","","","479145.0","1484984.97","172674.68"
"2003","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Saudi Arabia","","","60000.0","1474750.88","171484.65"
"2003","10082000","Millet","Yemen","","","539300.0","1452530.08","168900.81"
"2003","09011100","Coffee, not roasted or decaffeinated","Jordan","","","162000.0","1414309.77","164456.54"
"2003","07149000","Roots and tubers with high starch content, fresh/dried/chilled/frozen ne","Djibouti","","","621605.0","1406451.08","163542.72"
"2003","09011100","Coffee, not roasted or decaffeinated","Egypt","","","125220.0","1404429.8","163307.69"
"2003","09041100","Dried pepper (excl. Crushed or ground)","United Arab Emirates","","","50025.0","1393701.84","162060.24"
"2003","52081200","Unbleached plain cotton weave, with >=85% cotton, >100g/m2 but < 200g/m2","United Germany","","","77305.0","1379335.02","160389.66"
"2003","41061100","Goat or kid skin leather, vegetable pre-tanned, (excl. Further prepared)","India","","","14030.0","1360659.42","158218.05"
"2003","15219090","--- other beeswax , insect waxes","Greece","","","77000.0","1356456.02","157729.28"
"2003","07069000","Beetroot...radishes and other similar edible roots, fresh or chilled","Djibouti","","","860367.0","1347786.18","156721.15"
"2003","07082000","Beans, fresh or chilled","Italy","","","131008.0","1345326.39","156435.12"
"2003","60019100","Pile fabrics of cotton, nes, knitted or crocheted","Italy","","","66402.0","1337698.34","155548.13"
"2003","41061900","Goat or kid skin leather, (excl. Further prepared)","Thailand","","","19373.0","1326379.0","154231.91"
"2003","13012000","Natural gum arabic","Tunisia","","","75000.0","1320902.14","153595.06"
"2003","01060000","Other live animals, nes","Egypt","500.0","No.","325000.0","1305690.0","151826.18"
"2003","07133300","Dried kidney beans, incl. White pea beans, shelled","Spain","","","499000.0","1304830.79","151726.27"
"2003","41012100","Whole hides and skins of bovine animals, nes, fresh or wet-salted","Malaysia","","","16769.0","1300332.78","151203.24"
"2003","07132000","Dried chickpeas, shelled","Djibouti","","","538240.0","1291869.26","150219.1"
"2003","12079900","Other oil seeds and oleaginous fruits, nes","United Arab Emirates","","","95000.0","1285101.48","149432.14"
"2003","02045000","Fresh, chilled or frozen goat meat","Yemen","","","100753.0","1282049.96","149077.31"
"2003","09011100","Coffee, not roasted or decaffeinated","Nauru","","","90000.0","1255307.83","145967.72"
"2003","09011200","Decaffeinated coffee, not roasted","United Germany","","","126000.0","1254133.77","145831.2"
"2003","09041100","Dried pepper (excl. Crushed or ground)","Israel","","","44000.0","1251172.8","145486.9"
"2003","41051100","Sheep, lamb skin leather, vegetable pre-tanned (excl. Further prepared)","United Germany","","","12495.0","1250693.02","145431.11"
"2003","12079900","Other oil seeds and oleaginous fruits, nes","Israel","","","206800.0","1245064.64","144776.64"
"2003","41051100","Sheep, lamb skin leather, vegetable pre-tanned (excl. Further prepared)","Djibouti","","","14276.0","1243606.08","144607.04"
"2003","12074000","Sesamum seeds","Iceland","","","233773.0","1241416.96","144352.49"
"2003","09101000","Ginger","Great Britain","","","295500.0","1223754.81","142298.73"
"2003","05069000","Bones and horn-cores (excl. Ossein...)","United States","","","997.0","1220098.15","141873.53"
"2003","41044100","Tanned/crust hides&skins of bovine..dry state..(full grains,unsplit..","Hong Kong","","","170518.0","1209473.66","140638.11"
"2003","07133100","Dried beans, shelled","Yemen","","","454230.0","1180864.03","137311.37"
"2003","12099900","Other seeds, fruit and spores, of a kind used for sowing, nes","South Africa","","","200000.0","1179582.4","137162.34"
"2003","09101000","Ginger","Saudi Arabia","","","318801.0","1152018.71","133957.22"
"2003","15211000","Vegetable waxes (excl. Triglycerides)","United States","","","54000.0","1149638.94","133680.5"
"2003","12074000","Sesamum seeds","Syrian Arab Republic","","","198000.0","1133256.96","131775.6"
"2003","41041000","Whole bovine skin leather, of surface area =<2.6m2","Switzerland","","","139904.0","1128975.08","131277.7"
"2003","12074000","Sesamum seeds","United States","","","203553.0","1122795.29","130559.11"
"2003","12074000","Sesamum seeds","Djibouti","","","199600.0","1100034.0","127912.42"
"2003","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Yemen","","","69500.0","1097591.58","127628.41"
"2003","41051000","Tanned/crust skins of sheep/lamps ...in the wet state...(wet-blue)","Romania","","","1476.0","1086869.08","126381.6"
"2003","13012000","Natural gum arabic","United Arab Emirates","","","80095.0","1075721.03","125085.3"
"2003","01041000","Live sheep","Yemen","5200.0","No.","135550.0","1074581.33","124952.77"
"2003","41041000","Whole bovine skin leather, of surface area =<2.6m2","Spain","","","17383.0","1071156.83","124554.57"
"2003","41051000","Tanned/crust skins of sheep/lamps ...in the wet state...(wet-blue)","Malaysia","","","12836.0","1059364.02","123183.3"
"2003","41051100","Sheep, lamb skin leather, vegetable pre-tanned (excl. Further prepared)","Mali","","","110.0","1050307.65","122130.22"
"2003","09041200","Pepper, crushed or ground","Yemen","","","44222.0","1046266.03","121660.26"
"2003","14049000","Vegetable products, nes","United States Minor Outlying I","","","4584.0","1041489.44","121104.83"
"2003","01060000","Other live animals, nes","Djibouti","1000.0","No.","350000.0","1040712.0","121014.43"
