"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2001","02045000","Fresh, chilled or frozen goat meat","Saudi Arabia","","","419917.0","7017335.76","829619.41"
"2001","07031000","Onions and shallots, fresh or chilled","Djibouti","","","3402380.0","6610289.97","781496.72"
"2001","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","United Germany","","","58544.0","6481931.92","766321.68"
"2001","08051000","Oranges, fresh or dried","Djibouti","","","2185410.0","6384061.69","754751.04"
"2001","07132000","Dried chickpeas, shelled","Pakistan","","","2620870.0","6375693.64","753761.74"
"2001","14049000","Vegetable products, nes","United States","","","21275.0","6356769.84","751524.48"
"2001","09011100","Coffee, not roasted or decaffeinated","Australia","","","460800.0","6327042.21","748009.96"
"2001","07133300","Dried kidney beans, incl. White pea beans, shelled","Great Britain","","","2387305.0","6298880.01","744680.5"
"2001","87042300","Goods vehicles, with diesel or semi-diesel engines, gvw >20tonnes","Italy","40.0","No.","199400.0","6221808.0","735568.72"
"2001","09041100","Dried pepper (excl. Crushed or ground)","United Arab Emirates","","","144310.0","6170439.55","729495.72"
"2001","09109900","Other spices, nes","United Germany","","","25050.0","5988238.31","707955.11"
"2001","12074000","Sesamum seeds","Greece","","","1369300.0","5915798.65","699390.99"
"2001","52101190","--- unbleached plain cotton weave ,with<85% cotton ,=<200gm2,nes","Italy","","","288410.0","5911960.55","698937.23"
"2001","12074000","Sesamum seeds","Iceland","","","1076840.0","5848013.85","691377.18"
"2001","02045000","Fresh, chilled or frozen goat meat","United Arab Emirates","","","377182.0","5765491.03","681620.98"
"2001","12074000","Sesamum seeds","Saudi Arabia","","","1159325.0","5733613.89","677852.32"
"2001","07132000","Dried chickpeas, shelled","Bangladesh","","","2400000.0","5573793.6","658957.69"
"2001","09101000","Ginger","Yemen","","","1056170.0","5033816.48","595119.29"
"2001","17031000","Cane molasses resulting from the extraction or refining of sugar","Djibouti","","","15000000.0","4914626.4","581028.13"
"2001","09011100","Coffee, not roasted or decaffeinated","Jordan","","","450000.0","4914610.91","581026.29"
"2001","52030000","Cotton, carded or combed","Indonesia","","","543462.0","4859599.72","574522.64"
"2001","09011100","Coffee, not roasted or decaffeinated","Sweden","","","252000.0","4814122.46","569146.12"
"2001","09011100","Coffee, not roasted or decaffeinated","United Arab Emirates","","","359050.0","4663417.1","551329.09"
"2001","52101190","--- unbleached plain cotton weave ,with<85% cotton ,=<200gm2,nes","Sweden","","","2712.0","4558921.73","538975.2"
"2001","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","India","","","169018.0","4502774.46","532337.23"
"2001","17011100","Raw cane sugar, in solid form","Djibouti","","","2000000.0","4356021.6","514987.48"
"2001","41052000","Sheep or lamb skin leather, prepared after tanning","Indonesia","","","48796.0","4262875.37","503975.33"
"2001","07133300","Dried kidney beans, incl. White pea beans, shelled","Algeria","","","1698800.0","4256892.52","503268.02"
"2001","07133300","Dried kidney beans, incl. White pea beans, shelled","Belgium","","","1659352.0","4238438.52","501086.31"
"2001","52030000","Cotton, carded or combed","Denmark","","","452003.0","4158322.27","491614.62"
"2001","41062000","Goat or kid skin leather, prepared after tanning","Romania","","","12175.0","4122544.86","487384.86"
"2001","41041000","Whole bovine skin leather, of surface area =<2.6m2","Italy","","","88707.0","4100937.26","484830.32"
"2001","12079900","Other oil seeds and oleaginous fruits, nes","Netherlands","","","1080202.0","4078586.6","482187.93"
"2001","07133300","Dried kidney beans, incl. White pea beans, shelled","Italy","","","1521095.0","4075827.14","481861.69"
"2001","09011100","Coffee, not roasted or decaffeinated","Spain","","","288000.0","3875702.59","458202.12"
"2001","09011100","Coffee, not roasted or decaffeinated","Netherlands","","","248100.0","3864671.07","456897.92"
"2001","13012000","Natural gum arabic","United Germany","","","300000.0","3716964.83","439435.46"
"2001","41022900","Skins of sheep or lambs, without wool, not pickled, not tanned","Italy","","","98374.0","3659990.19","432699.67"
"2001","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","China","","","590000.0","3649631.27","431475.0"
"2001","41061900","Goat or kid skin leather, (excl. Further prepared)","United Germany","","","28115.0","3631790.2","429365.75"
"2001","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","Italy","","","55581.0","3561007.84","420997.56"
"2001","41061200","Goat or kid skin leather, pre-tanned, (excl. Further prepared)","Italy","","","73589.0","3544774.16","419078.34"
"2001","17011100","Raw cane sugar, in solid form","Kenya","","","1835000.0","3524455.93","416676.23"
"2001","92079000","Musical instruments, nes, with electrically produced or amplified sound","Japan","1469.0","No.","33600.0","3484059.35","411900.38"
"2001","09011100","Coffee, not roasted or decaffeinated","Poland","","","306210.0","3394456.77","401307.18"
"2001","12079900","Other oil seeds and oleaginous fruits, nes","Israel","","","684286.0","3284097.06","388259.98"
"2001","10059000","Maize (excl. Seed)","Yemen","","","3500000.0","3247435.8","383925.73"
"2001","12074000","Sesamum seeds","Netherlands","","","517892.0","3192811.49","377467.81"
"2001","09011100","Coffee, not roasted or decaffeinated","Norway","","","162000.0","3130583.6","370110.97"
"2001","41022900","Skins of sheep or lambs, without wool, not pickled, not tanned","Spain","","","42744.0","3094513.65","365846.62"
"2001","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","Thailand","","","27907.0","3026842.67","357846.27"
"2001","41061900","Goat or kid skin leather, (excl. Further prepared)","Japan","","","29717.0","2998491.01","354494.42"
"2001","41022900","Skins of sheep or lambs, without wool, not pickled, not tanned","Great Britain","","","27398.0","2935919.52","347096.95"
"2001","09011200","Decaffeinated coffee, not roasted","Djibouti","","","142800.0","2907302.4","343713.71"
"2001","41061900","Goat or kid skin leather, (excl. Further prepared)","Spain","","","48825.0","2905626.0","343515.52"
"2001","07133300","Dried kidney beans, incl. White pea beans, shelled","France","","","1135220.0","2882262.49","340753.38"
"2001","07133300","Dried kidney beans, incl. White pea beans, shelled","Canada","","","1109360.0","2868137.82","339083.5"
"2001","09011200","Decaffeinated coffee, not roasted","United States","","","162000.0","2763562.91","326720.21"
"2001","09011100","Coffee, not roasted or decaffeinated","Korea, Republic Of","","","223800.0","2754894.27","325695.37"
"2001","60019100","Pile fabrics of cotton, nes, knitted or crocheted","Sweden","","","54822.0","2689995.39","318022.75"
"2001","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Indonesia","","","24637.0","2639904.4","312100.77"
"2001","41012900","Hides and skins of bovine animals, fresh or wet-salted, nes","Greece","","","77845.0","2618217.09","309536.81"
"2001","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","United Arab Emirates","","","179160.0","2612984.76","308918.22"
"2001","07132000","Dried chickpeas, shelled","Canada","","","1023720.0","2536160.96","299835.78"
"2001","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Switzerland","","","21650.0","2532500.1","299402.98"
"2001","09011100","Coffee, not roasted or decaffeinated","Romania","","","234000.0","2507511.69","296448.74"
"2001","07132000","Dried chickpeas, shelled","Switzerland","","","998200.0","2456302.0","290394.51"
"2001","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Japan","","","42844.0","2453979.99","290120.0"
"2001","07133300","Dried kidney beans, incl. White pea beans, shelled","Egypt","","","900000.0","2448522.3","289474.77"
"2001","09093000","Seeds of cumin","Djibouti","","","36635.0","2439226.38","288375.76"
"2001","52101190","--- unbleached plain cotton weave ,with<85% cotton ,=<200gm2,nes","Belgium","","","100085.0","2403018.16","284095.07"
"2001","10089000","Other cereal, nes","United States","","","263108.0","2387388.04","282247.21"
"2001","12074000","Sesamum seeds","Great Britain","","","411887.0","2373114.46","280559.73"
"2001","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Djibouti","","","197632.0","2356425.3","278586.66"
"2001","09101000","Ginger","Djibouti","","","604006.0","2355101.97","278430.21"
"2001","41022900","Skins of sheep or lambs, without wool, not pickled, not tanned","Romania","","","6937.0","2322274.09","274549.16"
"2001","12074000","Sesamum seeds","United States","","","628848.0","2293009.71","271089.4"
"2001","13012000","Natural gum arabic","China","","","320000.0","2278037.99","269319.38"
"2001","09011100","Coffee, not roasted or decaffeinated","Finland","","","126000.0","2165044.03","255960.75"
"2001","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Hong Kong","","","194461.0","2139042.81","252886.78"
"2001","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","China","","","2760.0","2117314.5","250317.96"
"2001","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","Hong Kong","","","210449.0","2096501.06","247857.31"
"2001","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","United Germany","","","149850.0","2087442.87","246786.41"
"2001","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Saudi Arabia","","","89310.0","2046575.4","241954.89"
"2001","41012100","Whole hides and skins of bovine animals, nes, fresh or wet-salted","Indonesia","","","26664.0","1992188.45","235525.03"
"2001","41012900","Hides and skins of bovine animals, fresh or wet-salted, nes","Italy","","","149921.0","1952475.6","230830.01"
"2001","15219090","--- other beeswax , insect waxes","United States","","","104000.0","1943113.67","229723.2"
"2001","25151200","Marble and travertine merely cut into a square or rectangular shape","Taiwan Province of China","","","553632.0","1893557.78","223864.49"
"2001","11029000","Other cereal flour, nes","Israel","","","201600.0","1885226.11","222879.48"
"2001","52101190","--- unbleached plain cotton weave ,with<85% cotton ,=<200gm2,nes","Swaziland","","","24699.0","1859154.69","219797.21"
"2001","09093000","Seeds of cumin","Yemen","","","212069.0","1858708.02","219744.4"
"2001","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","China","","","15940.0","1855285.2","219339.74"
"2001","09011100","Coffee, not roasted or decaffeinated","Brazil","","","180000.0","1852115.32","218964.98"
"2001","12129200","Sugar cane, fresh, dried, chilled or frozen","Kenya","","","450000.0","1850218.0","218740.68"
"2001","07132000","Dried chickpeas, shelled","Saudi Arabia","","","757500.0","1844283.15","218039.03"
"2001","09011100","Coffee, not roasted or decaffeinated","Taiwan Province of China","","","154200.0","1827507.68","216055.76"
"2001","08045000","Guavas, mangoes and mangosteens, fresh or dried","Djibouti","","","859969.0","1805887.26","213499.71"
"2001","07133300","Dried kidney beans, incl. White pea beans, shelled","Switzerland","","","714860.0","1781845.98","210657.44"
"2001","12149000","Other forage products, nes","Djibouti","","","2006952.0","1779416.05","210370.17"
"2001","07132000","Dried chickpeas, shelled","Singapore","","","757560.0","1738420.73","205523.52"
"2001","07089000","Leguminous vegetables, fresh or chilled, nes","Yemen","","","653900.0","1734364.82","205044.02"
"2001","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","Malaysia","","","19719.0","1725420.0","203986.52"
"2001","09041200","Pepper, crushed or ground","United Arab Emirates","","","40000.0","1710740.0","202250.99"
"2001","41061900","Goat or kid skin leather, (excl. Further prepared)","Romania","","","5130.0","1696394.77","200555.04"
"2001","07133300","Dried kidney beans, incl. White pea beans, shelled","Djibouti","","","602219.0","1690267.6","199830.66"
"2001","41061900","Goat or kid skin leather, (excl. Further prepared)","Switzerland","","","14693.0","1677970.95","198376.89"
"2001","41052000","Sheep or lamb skin leather, prepared after tanning","Japan","","","10164.0","1669390.8","197362.51"
"2001","07101000","Potatoes, frozen","Djibouti","","","854025.0","1664644.45","196801.38"
"2001","05100090","--- ambergris ,castoreum,civet and musk;cantharides ;etc","France","","","285.0","1663164.82","196626.45"
"2001","07133100","Dried beans, shelled","Sudan","","","361500.0","1656470.1","195834.97"
"2001","05069000","Bones and horn-cores (excl. Ossein...)","United States","","","614.0","1613894.86","190801.54"
"2001","09103000","Turmeric (curcuma)","Yemen","","","324613.0","1613245.58","190724.78"
"2001","08030000","Bananas, including plantains, fresh or dried","Djibouti","","","970965.0","1612824.13","190674.96"
"2001","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Romania","","","4278.0","1589150.29","187876.14"
"2001","15219090","--- other beeswax , insect waxes","Japan","","","70000.0","1586192.96","187526.51"
"2001","01021000","Live pure-bred breeding bovine animals","Spain","12949.0","No.","22250.0","1583746.6","187237.29"
"2001","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Thailand","","","17680.0","1550761.82","183337.69"
"2001","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Tunisia","","","89720.0","1548861.15","183112.98"
"2001","07134000","Dried lentils, shelled","United Arab Emirates","","","500000.0","1538928.0","181938.64"
"2001","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Finland","","","14625.0","1507967.6","178278.37"
"2001","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Japan","","","9136.0","1491667.46","176351.3"
"2001","52101190","--- unbleached plain cotton weave ,with<85% cotton ,=<200gm2,nes","Djibouti","","","87483.0","1489744.64","176123.97"
"2001","09093000","Seeds of cumin","Saudi Arabia","","","168570.0","1471281.93","173941.23"
"2001","41051100","Sheep, lamb skin leather, vegetable pre-tanned (excl. Further prepared)","China","","","10387.0","1447551.75","171135.75"
"2001","07132000","Dried chickpeas, shelled","Yemen","","","578949.0","1447416.85","171119.8"
"2001","10051000","Maize seed","Djibouti","","","973714.0","1440891.88","170348.39"
"2001","09093000","Seeds of cumin","United States","","","87000.0","1416986.64","167522.21"
"2001","60019100","Pile fabrics of cotton, nes, knitted or crocheted","Italy","","","67316.0","1408114.95","166473.36"
"2001","01021000","Live pure-bred breeding bovine animals","Italy","15233.0","No.","21295.0","1403481.17","165925.54"
"2001","13012000","Natural gum arabic","United Arab Emirates","","","60000.0","1383542.25","163568.27"
"2001","07051100","Cabbage lettuce, fresh or chilled","Djibouti","","","937478.0","1381076.85","163276.8"
"2001","12079900","Other oil seeds and oleaginous fruits, nes","Yemen","","","253373.0","1379023.7","163034.07"
"2001","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Hong Kong","","","17718.0","1378505.5","162972.81"
"2001","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Malaysia","","","19344.0","1361582.88","160972.14"
"2001","09011200","Decaffeinated coffee, not roasted","United Germany","","","72000.0","1349405.68","159532.5"
"2001","41022900","Skins of sheep or lambs, without wool, not pickled, not tanned","India","","","47475.0","1340613.17","158493.02"
"2001","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Nigeria","","","37628.0","1311706.36","155075.53"
"2001","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","Nigeria","","","38884.0","1302719.12","154013.02"
"2001","41052000","Sheep or lamb skin leather, prepared after tanning","India","","","35444.0","1300318.9","153729.25"
"2001","12072000","Cotton seeds","Saudi Arabia","","","2000000.0","1294941.2","153093.48"
"2001","07039000","Leeks and other alliaceous vegetables, nes","Djibouti","","","988899.0","1283619.21","151754.95"
"2001","62179000","Parts of garments or clothing accessories, nes","Yemen","","","27997.0","1278078.94","151099.95"
"2001","07133100","Dried beans, shelled","United Arab Emirates","","","280000.0","1277021.62","150974.95"
"2001","13012000","Natural gum arabic","Greece","","","90000.0","1262247.09","149228.24"
"2001","10059000","Maize (excl. Seed)","Netherlands","","","100008.0","1260930.0","149072.53"
"2001","12079900","Other oil seeds and oleaginous fruits, nes","United States Minor Outlying I","","","323028.0","1248886.35","147648.68"
"2001","41062000","Goat or kid skin leather, prepared after tanning","Italy","","","33951.0","1225975.6","144940.07"
"2001","01021000","Live pure-bred breeding bovine animals","Great Britain","13148.0","No.","20196.0","1214450.99","143577.58"
"2001","41100000","Waste... Of leather or of composition leather; leather dust","Singapore","","","19406.0","1212880.4","143391.9"
"2001","09011200","Decaffeinated coffee, not roasted","Saudi Arabia","","","108000.0","1207563.66","142763.33"
"2001","41012900","Hides and skins of bovine animals, fresh or wet-salted, nes","Djibouti","","","103245.0","1207355.91","142738.77"
"2001","41042200","Bovine leather, non-vegetable pre-tanned (excl. Further prepared)","Hong Kong","","","83532.0","1204767.61","142432.77"
"2001","41061900","Goat or kid skin leather, (excl. Further prepared)","Malaysia","","","11878.0","1182524.0","139803.04"
"2001","34049000","Artificial waxes and prepared waxes, nes","Japan","","","50972.0","1179084.49","139396.4"
"2001","09093000","Seeds of cumin","Egypt","","","124147.0","1178440.77","139320.3"
"2001","05040000","Fresh,frozen,salted,dried..,guts/bladders/stomachs of animals (excl.fish","Hong Kong","","","330.0","1176515.93","139092.74"
"2001","10082000","Millet","United Arab Emirates","","","321875.0","1167094.6","137978.91"
"2001","41062000","Goat or kid skin leather, prepared after tanning","Djibouti","","","6465.0","1158137.89","136920.01"
"2001","06031000","Fresh cut flowers and buds","Great Britain","","","500.0","1156253.89","136697.27"
"2001","10089000","Other cereal, nes","Yemen","","","120000.0","1133290.4","133982.43"
"2001","12074000","Sesamum seeds","Swaziland","","","249450.0","1117493.0","132114.8"
"2001","46029000","Articles of plaiting materials (excl. Of vegetable material)","United States","","","13569.0","1113472.54","131639.48"
"2001","41042200","Bovine leather, non-vegetable pre-tanned (excl. Further prepared)","Italy","","","42655.0","1112156.65","131483.91"
"2001","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Indonesia","","","16104.0","1096767.92","129664.59"
"2001","09011100","Coffee, not roasted or decaffeinated","Egypt","","","90000.0","1096354.9","129615.76"
"2001","07133300","Dried kidney beans, incl. White pea beans, shelled","India","","","440000.0","1095348.91","129496.83"
"2001","09011100","Coffee, not roasted or decaffeinated","South Africa","","","90000.0","1092573.57","129168.71"
"2001","07089000","Leguminous vegetables, fresh or chilled, nes","Switzerland","","","398780.0","1089002.6","128746.54"
"2001","52101190","--- unbleached plain cotton weave ,with<85% cotton ,=<200gm2,nes","Spain","","","45472.0","1059590.59","125269.33"
"2001","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","Portugal","","","78100.0","1055287.54","124760.6"
"2001","09103000","Turmeric (curcuma)","Djibouti","","","172500.0","1049217.4","124042.96"
"2001","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","Saudi Arabia","","","3678.0","1037041.85","122603.52"
"2001","41013000","Hides and skins of bovine animals preserved but not tanned, nes","Italy","","","53754.0","1019761.59","120560.57"
"2001","07089000","Leguminous vegetables, fresh or chilled, nes","Djibouti","","","401688.0","1017424.46","120284.27"
"2001","07149000","Roots and tubers with high starch content, fresh/dried/chilled/frozen ne","Djibouti","","","594639.0","1004614.36","118769.8"
"2001","52030000","Cotton, carded or combed","Thailand","","","102153.0","1003068.4","118587.03"
"2001","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Greece","","","75000.0","1000969.62","118338.9"
"2001","19053090","--- sweet biscuits ; waffles and wafers,nes","Saudi Arabia","","","166598.0","1000385.93","118269.9"
"2001","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Romania","","","3239.0","1000315.4","118261.56"
"2001","07133300","Dried kidney beans, incl. White pea beans, shelled","Hungary","","","398000.0","997576.3","117937.73"
"2001","07133300","Dried kidney beans, incl. White pea beans, shelled","United States","","","379240.0","995554.44","117698.7"
"2001","07069000","Beetroot...radishes and other similar edible roots, fresh or chilled","Djibouti","","","740220.0","994532.59","117577.89"
"2001","41061100","Goat or kid skin leather, vegetable pre-tanned, (excl. Further prepared)","Spain","","","26978.0","980422.8","115909.77"
"2001","10059000","Maize (excl. Seed)","Djibouti","","","601380.0","961994.47","113731.1"
"2001","07102900","Leguminous vegetables, shelled or unshelled, frozen, nes","Switzerland","","","399160.0","945021.0","111724.42"
"2001","41012900","Hides and skins of bovine animals, fresh or wet-salted, nes","Hong Kong","","","96571.0","942891.05","111472.61"
